,PRODUCT TYPE,COUNTRY,MEASURE,Year,Total Imports,Population,Total Imports Per Capita
1054,Olive oil,Italy,Million dollars,2018,537.3,335056497,0.1603610151753004
1055,,Spain,Million dollars,2018,500.3,335056497,0.14931810141857957
1056,,Tunisia,Million dollars,2018,180.3,335056497,0.05381182027937217
1057,,Turkey,Million dollars,2018,102.3,335056497,0.030532164251690364
1058,,Greece,Million dollars,2018,50.4,335056497,0.015042239279425166
1059,,Rest of world,Million dollars,2018,106.2,335056497,0.031696147053074455
1060,,World,Million dollars,2018,1476.8,335056497,0.44076148745744215
1061,,World (quantity),"1,000 metric tons",2018,327.9,335056497,0.09786409245483157
1062,Tropical oils,Indonesia,Million dollars,2018,1061.0,335056497,0.3166630134021845
1063,,Philippines,Million dollars,2018,534.5,335056497,0.15952533521533235
1064,,Malaysia,Million dollars,2018,514.8,335056497,0.15364572978269989
1065,,Colombia,Million dollars,2018,14.5,335056497,0.0043276283641203355
1066,,Sri Lanka,Million dollars,2018,21.7,335056497,0.006476519689752502
1067,,Mexico,Million dollars,2018,2.0,335056497,0.0005969142571200462
1068,,Rest of world,Million dollars,2018,84.9,335056497,0.025339010214745963
1069,,World,Million dollars,2018,2233.4,335056497,0.6665741509259556
1070,,World (quantity),"1,000 metric tons",2018,2383.5,335056497,0.7113725659228151
1071,Oilseeds,Canada,Million dollars,2018,441.7,335056497,0.1318285136849622
1072,,Brazil,Million dollars,2018,0.1,335056497,2.9845712856002312e-05
1073,,Argentina,Million dollars,2018,54.2,335056497,0.016176376367953254
1074,,Chile,Million dollars,2018,38.8,335056497,0.011580136588128896
1075,,India,Million dollars,2018,128.0,335056497,0.03820251245568296
1076,,Bulgaria,Million dollars,2018,25.6,335056497,0.007640502491136592
1077,,Rest of world,Million dollars,2018,291.2,335056497,0.08691071583667873
1078,,World,Million dollars,2018,979.6,335056497,0.29236860313739865
1079,,World (quantity),"1,000 metric tons",2018,1414.4,335056497,0.4221377626352967
