,PRODUCT TYPE,COUNTRY,MEASURE,Year,Total Imports,Population,Total Imports Per Capita
496,,Ecuador,Million dollars,2020,581.0,339436159,0.17116620742812494
497,,Thailand,Million dollars,2020,535.8,339436159,0.157850006781393
498,,China ,Million dollars,2020,691.8,339436159,0.20380857538515806
499,,Rest of world,Million dollars,2020,3363.8,339436159,0.9909963658291338
500,,World,Million dollars,2020,20521.0,339436159,6.045614014858093
501,,World (quantity),"1,000 metric tons",2020,14183.1,339436159,4.178429322846538
502,Fresh or chilled fruit,Mexico,Million dollars,2020,7097.4,339436159,2.0909381077459104
503,,Peru,Million dollars,2020,1503.2,339436159,0.442852053366536
504,,Chile,Million dollars,2020,1568.6,339436159,0.4621192994350375
505,,Guatemala,Million dollars,2020,1157.6,339436159,0.34103614753665645
506,,Costa Rica,Million dollars,2020,945.1,339436159,0.27843232812447655
507,,Ecuador,Million dollars,2020,469.5,339436159,0.13831761512479288
508,,Honduras,Million dollars,2020,348.0,339436159,0.10252296073147588
509,,Colombia,Million dollars,2020,228.9,339436159,0.06743536123975524
510,,Canada,Million dollars,2020,187.4,339436159,0.055209203566317755
511,,South Africa,Million dollars,2020,114.3,339436159,0.033673489688527854
512,,Rest of world,Million dollars,2020,902.9,339436159,0.26599994610474015
513,,World,Million dollars,2020,14522.9,339436159,4.2785365126642265
514,,World (quantity),"1,000 metric tons",2020,12056.0,339436159,3.551772455685842
515,Bananas and plantains,Guatemala,Million dollars,2020,948.3,339436159,0.2793750679932718
516,,Ecuador,Million dollars,2020,381.1,339436159,0.11227442624932601
517,,Costa Rica,Million dollars,2020,410.0,339436159,0.12078854568938249
518,,Colombia,Million dollars,2020,201.3,339436159,0.059304229871396816
519,,Honduras,Million dollars,2020,209.9,339436159,0.06183784326878387
520,,Mexico,Million dollars,2020,204.3,339436159,0.0601880484983923
521,,Rest of world,Million dollars,2020,71.2,339436159,0.020975962080692766
522,,World,Million dollars,2020,2426.1,339436159,0.714744123651246
523,,World (quantity),"1,000 metric tons",2020,5077.0,339436159,1.4957157230853535
524,Frozen fruit,Mexico,Million dollars,2020,286.3,339436159,0.0843457576362688
525,,Canada,Million dollars,2020,228.5,339436159,0.06731751875615585
526,,Chile,Million dollars,2020,196.6,339436159,0.0579195806891039
527,,Peru,Million dollars,2020,87.3,339436159,0.025719122045568515
528,,Guatemala,Million dollars,2020,26.1,339436159,0.0076892220548606905
529,,Costa Rica,Million dollars,2020,49.9,339436159,0.014700849829024846
530,,Rest of world,Million dollars,2020,197.4,339436159,0.05815526565630269
531,,World,Million dollars,2020,1072.1,339436159,0.31584731666728527
532,,World (quantity),"1,000 metric tons",2020,544.4,339436159,0.16038362017878008
533,"Dried, prepared or preserved fruit",Mexico,Million dollars,2020,569.0,339436159,0.16763093292014303
534,,China ,Million dollars,2020,470.0,339436159,0.13846491822929213
535,,Canada,Million dollars,2020,285.4,339436159,0.08408061204817015
536,,Thailand,Million dollars,2020,332.3,339436159,0.09789764325019952
537,,South Korea,Million dollars,2020,152.5,339436159,0.044927446872270314
538,,Chile,Million dollars,2020,120.1,339436159,0.035382205700719115
539,,Rest of world,Million dollars,2020,1174.8,339436159,0.3461033743314306
540,,World,Million dollars,2020,3104.1,339436159,0.9144871333522249
541,,World (quantity),"1,000 metric tons",2020,1574.9,339436159,0.463975318551728
542,Fruit juices,Brazil,Million dollars,2020,274.6,339436159,0.08089886499098643
543,,Mexico,Million dollars,2020,285.5,339436159,0.08411007266907
544,,Turkey,Million dollars,2020,136.1,339436159,0.04009590504469502
545,,Thailand,Million dollars,2020,147.7,339436159,0.04351333706907754
546,,Philippines,Million dollars,2020,45.0,339436159,0.013257279404932225
547,,Canada,Million dollars,2020,65.0,339436159,0.0191494035849021
548,,Argentina,Million dollars,2020,149.2,339436159,0.04395524638257528
549,,China ,Million dollars,2020,196.5,339436159,0.05789012006820405
550,,Rest of world,Million dollars,2020,522.4,339436159,0.1539022835808132
551,,World,Million dollars,2020,1822.0,339436159,0.5367725127952558
552,,World (quantity),"1,000 metric tons",2020,7.8,339436159,0.002297928430188252
553,,,,2020,2020.0,339436159,0.5951045421769576
554,Total nuts,Vietnam,Million dollars,2020,1072.1,339436159,0.31584731666728527
555,,Mexico,Million dollars,2020,649.9,339436159,0.1914645752281212
556,,Canada,Million dollars,2020,163.5,339436159,0.04816811517125375
557,,Thailand,Million dollars,2020,100.3,339436159,0.029549002762548935
558,,China ,Million dollars,2020,86.2,339436159,0.025395055215670172
559,,Philippines,Million dollars,2020,81.4,339436159,0.023980945412477406
560,,South Africa,Million dollars,2020,71.5,339436159,0.02106434394339231
561,,India,Million dollars,2020,47.3,339436159,0.01393487368562876
562,,Brazil,Million dollars,2020,46.1,339436159,0.013581346234830568
563,,Rest of world,Million dollars,2020,450.5,339436159,0.1327200971538215
564,,World,Million dollars,2020,2768.8,339436159,0.8157056714750298
565,,World (quantity),"1,000 metric tons",2020,513.8,339436159,0.15136867018342615
566,Tree nuts,Vietnam,Million dollars,2020,982.3,339436159,0.28939167909922053
567,,Mexico,Million dollars,2020,581.4,339436159,0.17128404991172436
568,,Philippines,Million dollars,2020,62.5,339436159,0.018412888062405867
569,,China ,Million dollars,2020,69.0,339436159,0.020327828420896078
570,,South Africa,Million dollars,2020,67.6,339436159,0.019915379728298183
571,,Brazil,Million dollars,2020,43.5,339436159,0.012815370091434485
572,,Thailand,Million dollars,2020,29.1,339436159,0.008573040681856173
573,,Cote d'Ivoire,Million dollars,2020,15.4,339436159,0.004536935618576806
574,,Kenya,Million dollars,2020,42.7,339436159,0.01257968512423569
575,,Rest of world,Million dollars,2020,260.4,339436159,0.0767154568232078
576,,World,Million dollars,2020,2153.9,339436159,0.6345523135618559
577,,World (quantity),"1,000 metric tons",2020,361.0,339436159,0.10635284144845629
578,Cashew nuts,Vietnam,Million dollars,2020,963.1,339436159,0.28373523988644944
579,,Cote d'Ivoire,Million dollars,2020,11.5,339436159,0.0033879714034826796
580,,Brazil,Million dollars,2020,30.2,339436159,0.008897107511754515
581,,Thailand,Million dollars,2020,11.7,339436159,0.0034468926452823783
582,,Nigeria,Million dollars,2020,6.0,339436159,0.0017676372539909633
583,,India,Million dollars,2020,19.2,339436159,0.005656439212771083
584,,Benin,Million dollars,2020,3.2,339436159,0.0009427398687951804
585,,Rest of world,Million dollars,2020,37.7,339436159,0.01110665407924322
586,,World,Million dollars,2020,1082.6,339436159,0.31894068186176944
587,,World (quantity),"1,000 metric tons",2020,167.2,339436159,0.04925815814454817
588,Prepared tree nuts,Vietnam,Million dollars,2020,89.6,339436159,0.02639671632626505
589,,Thailand,Million dollars,2020,70.5,339436159,0.02076973773439382
590,,Canada,Million dollars,2020,102.5,339436159,0.030197136422345623
591,,Mexico,Million dollars,2020,30.6,339436159,0.009014949995353913
592,,India,Million dollars,2020,19.3,339436159,0.005685899833670932
593,,Turkey,Million dollars,2020,18.6,339436159,0.005479675487371987
594,,Israel,Million dollars,2020,30.2,339436159,0.008897107511754515
595,,Rest of world,Million dollars,2020,111.2,339436159,0.03276021044063252
596,,World,Million dollars,2020,472.5,339436159,0.13920143375178837
597,,World (quantity),"1,000 metric tons",2020,98.6,339436159,0.029048172207251498
598,Ground nuts,Mexico,Million dollars,2020,37.9,339436159,0.011165575321042918
599,,Canada,Million dollars,2020,60.5,339436159,0.01782367564440888
600,,Argentina,Million dollars,2020,15.2,339436159,0.004478014376777107
601,,India,Million dollars,2020,4.4,339436159,0.0012962673195933733
602,,Paraguay,Million dollars,2020,1.7,339436159,0.0005008305552974396
603,,Rest of world,Million dollars,2020,22.7,339436159,0.006687560944265811
604,,World,Million dollars,2020,142.4,339436159,0.04195192416138553
605,,World (quantity),"1,000 metric tons",2020,54.3,339436159,0.015997117148618217
606,,,,2020,2020.0,339436159,0.5951045421769576
607,Total vegetables and preparations,Mexico,Million dollars,2020,8168.6,339436159,2.4065202788250972
608,,Canada,Million dollars,2020,3362.2,339436159,0.9905249958947361
609,,Peru,Million dollars,2020,596.2,339436159,0.17564422180490208
610,,China ,Million dollars,2020,504.7,339436159,0.14868775368153986
611,,Spain,Million dollars,2020,368.2,339436159,0.10847400615324544
612,,Guatemala,Million dollars,2020,274.1,339436159,0.08075156188648719
613,,Belgium,Million dollars,2020,162.3,339436159,0.04781458772045556
614,,Rest of world,Million dollars,2020,2125.8,339436159,0.6262738790889983
615,,World,Million dollars,2020,15562.1,339436159,4.584691285055461
616,,World (quantity),"1,000 metric tons",2020,12257.7,339436159,3.6111945280408384
617,Fresh vegetables,Mexico,Million dollars,2020,7108.3,339436159,2.094149315423994
618,,Canada,Million dollars,2020,1889.5,339436159,0.5566584319026542
619,,Peru,Million dollars,2020,340.0,339436159,0.10016611105948792
620,,Guatemala,Million dollars,2020,171.8,339436159,0.050613346705941246
621,,Costa Rica,Million dollars,2020,101.8,339436159,0.029990912076046677
622,,China ,Million dollars,2020,109.2,339436159,0.03217099802263553
623,,Rest of world,Million dollars,2020,474.5,339436159,0.13979064616978534
624,,World,Million dollars,2020,10195.1,339436159,3.003539761360545
625,,World (quantity),"1,000 metric tons",2020,8376.8,339436159,2.467857291538583
626,Frozen vegetables,Mexico,Million dollars,2020,554.9,339436159,0.16347698537326424
627,,Canada,Million dollars,2020,127.2,339436159,0.03747390978460842
628,,Guatemala,Million dollars,2020,71.9,339436159,0.02118218642699171
629,,China ,Million dollars,2020,75.6,339436159,0.022272229400286135
630,,Ecuador,Million dollars,2020,55.3,339436159,0.01629172335761671
631,,Belgium,Million dollars,2020,57.7,339436159,0.016998778259213098
632,,Rest of world,Million dollars,2020,246.2,339436159,0.0725320486554292
633,,World,Million dollars,2020,1188.8,339436159,0.3502278612574095
634,,World (quantity),"1,000 metric tons",2020,944.0,339436159,0.2781082612945782
635,Dried vegetables,Canada,Million dollars,2020,191.3,339436159,0.05635816778141188
636,,China ,Million dollars,2020,120.6,339436159,0.035529508805218366
637,,India,Million dollars,2020,55.0,339436159,0.016203341494917162
638,,Mexico,Million dollars,2020,65.5,339436159,0.01929670668940135
639,,Nicaragua,Million dollars,2020,24.4,339436159,0.007188391499563251
640,,Rest of world,Million dollars,2020,206.0,339436159,0.06068887905368974
641,,World,Million dollars,2020,662.8,339436159,0.19526499532420172
642,,World (quantity),"1,000 metric tons",2020,550.9,339436159,0.1622985605372703
643,Prepared or preserved vegetables,Canada,Million dollars,2020,1170.2,339436159,0.3447481857700375
644,,Mexico,Million dollars,2020,441.3,339436159,0.13000972003103534
645,,Spain,Million dollars,2020,231.3,339436159,0.06814241614135164
646,,Belgium,Million dollars,2020,101.2,339436159,0.029814148350647583
647,,Peru,Million dollars,2020,211.2,339436159,0.06222083134048191
648,,China ,Million dollars,2020,233.0,339436159,0.06864324669664908
649,,Rest of world,Million dollars,2020,1239.1,339436159,0.36504655357003374
650,,World,Million dollars,2020,3627.3,339436159,1.0686251019002369
651,,World (quantity),"1,000 metric tons",2020,2505.9,339436159,0.7382536991293258
652,Total fruit and preparations,Mexico,Million dollars,2019,8487.6,337790067,2.512684897865869
653,,Peru,Million dollars,2019,1428.5,337790067,0.42289579817632705
654,,Chile,Million dollars,2019,2016.8,337790067,0.5970572248946563
655,,Guatemala,Million dollars,2019,1239.3,337790067,0.366884678109851
656,,Costa Rica,Million dollars,2019,1087.1,337790067,0.32182710689358424
657,,Canada,Million dollars,2019,713.9,337790067,0.21134428443687778
658,,Brazil,Million dollars,2019,514.6,337790067,0.15234314157615533
659,,Ecuador,Million dollars,2019,524.2,337790067,0.15518514343999348
660,,Thailand,Million dollars,2019,522.9,337790067,0.15480028902093204
661,,China ,Million dollars,2019,571.2,337790067,0.16909911089836754
662,,Rest of world,Million dollars,2019,3248.6,337790067,0.9617215890483837
663,,World,Million dollars,2019,20354.7,337790067,6.025843264360997
664,,World (quantity),"1,000 metric tons",2019,13900.7,337790067,4.115189094651502
665,Fresh or chilled fruit,Mexico,Million dollars,2019,7229.6,337790067,2.1402642369587497
666,,Peru,Million dollars,2019,1296.3,337790067,0.3837590641763898
667,,Chile,Million dollars,2019,1694.8,337790067,0.5017317457117529
668,,Guatemala,Million dollars,2019,1188.3,337790067,0.351786543208211
669,,Costa Rica,Million dollars,2019,939.0,337790067,0.2779833073066651
670,,Ecuador,Million dollars,2019,428.0,337790067,0.12670591642944906
671,,Honduras,Million dollars,2019,377.4,337790067,0.11172619827213569
672,,Colombia,Million dollars,2019,193.0,337790067,0.05713607913757867
673,,Canada,Million dollars,2019,203.4,337790067,0.06021491449006995
674,,South Africa,Million dollars,2019,69.7,337790067,0.020634117698907942
675,,Rest of world,Million dollars,2019,884.9,337790067,0.26196744263649413
676,,World,Million dollars,2019,14504.4,337790067,4.293909566026405
677,,World (quantity),"1,000 metric tons",2019,11921.1,337790067,3.529144626979218
678,Bananas and plantains,Guatemala,Million dollars,2019,972.0,337790067,0.2877526887136086
679,,Ecuador,Million dollars,2019,366.5,337790067,0.10849934198923618
680,,Costa Rica,Million dollars,2019,391.7,337790067,0.1159595968818112
681,,Colombia,Million dollars,2019,172.9,337790067,0.05118563773516763
682,,Honduras,Million dollars,2019,216.5,337790067,0.06409306286676571
683,,Mexico,Million dollars,2019,215.3,337790067,0.06373781263378595
684,,Rest of world,Million dollars,2019,68.1,337790067,0.020160450721601587
685,,World,Million dollars,2019,2403.0,337790067,0.7113885915419769
686,,World (quantity),"1,000 metric tons",2019,5053.9,337790067,1.4961659603803563
687,Frozen fruit,Mexico,Million dollars,2019,223.6,337790067,0.06619496007856264
688,,Canada,Million dollars,2019,195.9,337790067,0.05799460053394643
689,,Chile,Million dollars,2019,163.0,337790067,0.048254823313084574
690,,Peru,Million dollars,2019,60.0,337790067,0.017762511648988188
691,,Guatemala,Million dollars,2019,18.6,337790067,0.005506378611186339
692,,Costa Rica,Million dollars,2019,40.4,337790067,0.011960091176985379
693,,Rest of world,Million dollars,2019,151.9,337790067,0.04496875865802176
694,,World,Million dollars,2019,853.4,337790067,0.2526421240207753
695,,World (quantity),"1,000 metric tons",2019,454.7,337790067,0.1346102341132488
696,"Dried, prepared or preserved fruit",Mexico,Million dollars,2019,616.3,337790067,0.1824505988211903
697,,China ,Million dollars,2019,456.1,337790067,0.13502469271839188
698,,Canada,Million dollars,2019,257.6,337790067,0.07626038334632262
699,,Thailand,Million dollars,2019,312.2,337790067,0.09242426894690187
700,,South Korea,Million dollars,2019,119.9,337790067,0.03549541911189472
701,,Chile,Million dollars,2019,99.6,337790067,0.02948576933732039
702,,Rest of world,Million dollars,2019,1033.4,337790067,0.30592965896773994
703,,World,Million dollars,2019,2895.1,337790067,0.8570707912497616
704,,World (quantity),"1,000 metric tons",2019,1522.2,337790067,0.4506349205348303
705,Fruit juices,Brazil,Million dollars,2019,426.0,337790067,0.12611383270781612
706,,Mexico,Million dollars,2019,418.1,337790067,0.12377510200736601
707,,Turkey,Million dollars,2019,131.5,337790067,0.03892950469736577
708,,Thailand,Million dollars,2019,154.2,337790067,0.04564965493789963
709,,Philippines,Million dollars,2019,53.3,337790067,0.015779031181517838
710,,Canada,Million dollars,2019,57.0,337790067,0.016874386066538776
711,,Argentina,Million dollars,2019,156.4,337790067,0.04630094703169587
712,,China ,Million dollars,2019,96.0,337790067,0.0284200186383811
713,,Rest of world,Million dollars,2019,609.2,337790067,0.1803487016093934
714,,World,Million dollars,2019,2101.7,337790067,0.6221911788779745
715,,World (quantity),"1,000 metric tons",2019,2.7,337790067,0.0007993130242044684
716,,,,2019,2019.0,337790067,0.5977085169884525
717,Total nuts,Vietnam,Million dollars,2019,1093.6,337790067,0.3237513789888913
718,,Mexico,Million dollars,2019,763.9,337790067,0.22614637747770125
719,,Canada,Million dollars,2019,155.1,337790067,0.04591609261263446
720,,Thailand,Million dollars,2019,106.9,337790067,0.03164687492128062
721,,China ,Million dollars,2019,106.0,337790067,0.031380437246545795
722,,Philippines,Million dollars,2019,91.5,337790067,0.027087830264706986
723,,South Africa,Million dollars,2019,127.4,337790067,0.03771573306801825
724,,India,Million dollars,2019,65.8,337790067,0.019479554441723713
725,,Brazil,Million dollars,2019,68.3,337790067,0.020219659093764886
726,,Rest of world,Million dollars,2019,598.2,337790067,0.17709224114041225
727,,World,Million dollars,2019,3176.7,337790067,0.9404361792556796
728,,World (quantity),"1,000 metric tons",2019,534.3,337790067,0.15817516623423977
729,Tree nuts,Vietnam,Million dollars,2019,1010.2,337790067,0.29906148779679775
730,,Mexico,Million dollars,2019,705.5,337790067,0.20885753280601943
731,,Philippines,Million dollars,2019,69.2,337790067,0.020486096768499707
732,,China ,Million dollars,2019,85.6,337790067,0.02534118328588981
733,,South Africa,Million dollars,2019,121.0,337790067,0.035821065158792846
734,,Brazil,Million dollars,2019,66.4,337790067,0.019657179558213597
735,,Thailand,Million dollars,2019,35.9,337790067,0.010627902803311265
736,,Cote d'Ivoire,Million dollars,2019,24.2,337790067,0.007164213031758569
737,,Kenya,Million dollars,2019,55.1,337790067,0.016311906530987484
738,,Rest of world,Million dollars,2019,390.0,337790067,0.11545632571842321
739,,World,Million dollars,2019,2563.1,337790067,0.7587848934586937
740,,World (quantity),"1,000 metric tons",2019,390.9,337790067,0.11572276339315804
741,Cashew nuts,Vietnam,Million dollars,2019,1004.9,337790067,0.2974924659344705
742,,Cote d'Ivoire,Million dollars,2019,17.0,337790067,0.005032711633879986
743,,Brazil,Million dollars,2019,48.3,337790067,0.01429882187743549
744,,Thailand,Million dollars,2019,13.3,337790067,0.003937356748859048
745,,Nigeria,Million dollars,2019,5.7,337790067,0.0016874386066538776
746,,India,Million dollars,2019,37.0,337790067,0.010953548850209383
747,,Benin,Million dollars,2019,7.6,337790067,0.0022499181422051704
748,,Rest of world,Million dollars,2019,50.0,337790067,0.01480209304082349
749,,World,Million dollars,2019,1183.8,337790067,0.3504543548345369
750,,World (quantity),"1,000 metric tons",2019,154.9,337790067,0.04585688424047117
751,Prepared tree nuts,Vietnam,Million dollars,2019,83.3,337790067,0.024660287006011933
752,,Thailand,Million dollars,2019,70.5,337790067,0.020870951187561118
753,,Canada,Million dollars,2019,96.4,337790067,0.028538435382707686
754,,Mexico,Million dollars,2019,24.0,337790067,0.007105004659595275
755,,India,Million dollars,2019,19.8,337790067,0.005861628844166101
756,,Turkey,Million dollars,2019,17.1,337790067,0.005062315819961634
757,,Israel,Million dollars,2019,33.3,337790067,0.009858193965188443
758,,Rest of world,Million dollars,2019,124.2,337790067,0.03676839911340555
759,,World,Million dollars,2019,468.6,337790067,0.13872521597859774
760,,World (quantity),"1,000 metric tons",2019,88.8,337790067,0.026288517240502515
761,Ground nuts,Mexico,Million dollars,2019,34.4,337790067,0.01018384001208656
762,,Canada,Million dollars,2019,58.6,337790067,0.017348053043845128
763,,Argentina,Million dollars,2019,26.6,337790067,0.007874713497718096
764,,India,Million dollars,2019,4.1,337790067,0.001213771629347526
765,,Paraguay,Million dollars,2019,1.3,337790067,0.0003848544190614107
766,,Rest of world,Million dollars,2019,20.0,337790067,0.005920837216329395
767,,World,Million dollars,2019,145.0,337790067,0.04292606981838812
768,,World (quantity),"1,000 metric tons",2019,54.6,337790067,0.01616388560057925
769,,,,2019,2019.0,337790067,0.5977085169884525
770,Total vegetables and preparations,Mexico,Million dollars,2019,7243.7,337790067,2.144438427196262
771,,Canada,Million dollars,2019,3033.9,337790067,0.8981614015310877
772,,Peru,Million dollars,2019,581.6,337790067,0.17217794625085883
773,,China ,Million dollars,2019,448.2,337790067,0.13268596201794175
774,,Spain,Million dollars,2019,362.6,337790067,0.10734477873205193
775,,Guatemala,Million dollars,2019,234.2,337790067,0.06933300380321722
776,,Belgium,Million dollars,2019,112.2,337790067,0.03321589678360791
777,,Rest of world,Million dollars,2019,1933.7,337790067,0.5724561462608077
778,,World,Million dollars,2019,13950.1,337790067,4.129813562575835
779,,World (quantity),"1,000 metric tons",2019,11743.6,337790067,3.4765971966842946
780,Fresh vegetables,Mexico,Million dollars,2019,6294.2,337790067,1.8633466803510241
781,,Canada,Million dollars,2019,1618.2,337790067,0.4790549391732114
782,,Peru,Million dollars,2019,330.3,337790067,0.09778262662767996
783,,Guatemala,Million dollars,2019,150.6,337790067,0.044583904238960345
784,,Costa Rica,Million dollars,2019,103.1,337790067,0.030521915850178032
785,,China ,Million dollars,2019,132.6,337790067,0.03925515074426389
786,,Rest of world,Million dollars,2019,462.5,337790067,0.13691936062761728
787,,World,Million dollars,2019,9091.5,337790067,2.691464577612935
788,,World (quantity),"1,000 metric tons",2019,8117.0,337790067,2.4029717842472853
789,Frozen vegetables,Mexico,Million dollars,2019,504.3,337790067,0.1492939104097457
790,,Canada,Million dollars,2019,137.8,337790067,0.04079456842050954
791,,Guatemala,Million dollars,2019,60.9,337790067,0.01802894932372301
792,,China ,Million dollars,2019,73.6,337790067,0.021788680956092172
793,,Ecuador,Million dollars,2019,49.2,337790067,0.014565259552170313
794,,Belgium,Million dollars,2019,41.4,337790067,0.012256133037801849
795,,Rest of world,Million dollars,2019,220.0,337790067,0.06512920937962335
796,,World,Million dollars,2019,1087.2,337790067,0.32185671107966596
797,,World (quantity),"1,000 metric tons",2019,875.2,337790067,0.25909583658657437
798,Dried vegetables,Canada,Million dollars,2019,180.1,337790067,0.053317139133046206
799,,China ,Million dollars,2019,111.4,337790067,0.03297906329495473
800,,India,Million dollars,2019,40.2,337790067,0.011900882804822085
801,,Mexico,Million dollars,2019,36.8,337790067,0.010894340478046086
802,,Nicaragua,Million dollars,2019,13.9,337790067,0.00411498186534893
803,,Rest of world,Million dollars,2019,167.9,337790067,0.049705428431085275
804,,World,Million dollars,2019,550.3,337790067,0.1629118360073033
805,,World (quantity),"1,000 metric tons",2019,578.9,337790067,0.17137863322665436
806,Prepared or preserved vegetables,Canada,Million dollars,2019,1117.5,337790067,0.33082677946240496
807,,Mexico,Million dollars,2019,409.5,337790067,0.12122914200434437
808,,Spain,Million dollars,2019,254.9,337790067,0.07546107032211814
809,,Belgium,Million dollars,2019,66.2,337790067,0.0195979711860503
810,,Peru,Million dollars,2019,205.4,337790067,0.06080699821170289
811,,China ,Million dollars,2019,159.3,337790067,0.04715946842806364
812,,Rest of world,Million dollars,2019,1103.4,337790067,0.3266525892248928
813,,World,Million dollars,2019,3316.2,337790067,0.9817340188395771
814,,World (quantity),"1,000 metric tons",2019,2272.6,337790067,0.6727847328915092
815,Total fruit and preparations,Mexico,Million dollars,2018,7320.0,335056497,2.184706181059369
816,,Peru,Million dollars,2018,1150.4,335056497,0.34334508069545067
817,,Chile,Million dollars,2018,2243.8,335056497,0.66967810506298
818,,Guatemala,Million dollars,2018,1269.7,335056497,0.37895101613266136
819,,Costa Rica,Million dollars,2018,1131.9,335056497,0.3378236238170902
820,,Canada,Million dollars,2018,714.6,335056497,0.2132774640689925
821,,Brazil,Million dollars,2018,613.4,335056497,0.1830736026587182
822,,Ecuador,Million dollars,2018,543.7,335056497,0.16227114079808458
823,,Thailand,Million dollars,2018,452.1,335056497,0.13493246782198645
824,,China ,Million dollars,2018,1116.3,335056497,0.3331676926115538
825,,Rest of world,Million dollars,2018,3067.5,335056497,0.9155172418578709
826,,World,Million dollars,2018,19623.4,335056497,5.856743616584758
827,,World (quantity),"1,000 metric tons",2018,14065.3,335056497,4.197889050335293
828,Fresh or chilled fruit,Mexico,Million dollars,2018,6108.7,335056497,1.8231850612346132
829,,Peru,Million dollars,2018,1033.2,335056497,0.3083659052282159
830,,Chile,Million dollars,2018,1921.0,335056497,0.5733361439638044
831,,Guatemala,Million dollars,2018,1223.0,335056497,0.3650130682289083
832,,Costa Rica,Million dollars,2018,969.7,335056497,0.2894138775646544
833,,Ecuador,Million dollars,2018,434.3,335056497,0.12961993093361804
834,,Honduras,Million dollars,2018,362.9,335056497,0.10831009195443239
835,,Colombia,Million dollars,2018,209.7,335056497,0.06258645985903685
836,,Canada,Million dollars,2018,238.2,335056497,0.0710924880229975
837,,South Africa,Million dollars,2018,94.8,335056497,0.02829373578749019
838,,Rest of world,Million dollars,2018,965.5,335056497,0.2881603576247023
839,,World,Million dollars,2018,13561.0,335056497,4.047377120402474
840,,World (quantity),"1,000 metric tons",2018,11987.3,335056497,3.577695137187565
841,Bananas and plantains,Guatemala,Million dollars,2018,963.2,335056497,0.28747390622901425
842,,Ecuador,Million dollars,2018,372.2,335056497,0.1110857432500406
843,,Costa Rica,Million dollars,2018,403.8,335056497,0.12051698851253734
844,,Colombia,Million dollars,2018,193.7,335056497,0.057811145802076476
845,,Honduras,Million dollars,2018,227.2,335056497,0.06780945960883725
846,,Mexico,Million dollars,2018,205.0,335056497,0.061183711354804736
847,,Rest of world,Million dollars,2018,70.7,335056497,0.021100918989193633
848,,World,Million dollars,2018,2435.8,335056497,0.7269818737465044
849,,World (quantity),"1,000 metric tons",2018,5167.6,335056497,1.5423070575467757
850,Frozen fruit,Mexico,Million dollars,2018,203.0,335056497,0.06058679709768469
851,,Canada,Million dollars,2018,154.5,335056497,0.04611162636252357
852,,Chile,Million dollars,2018,147.1,335056497,0.0439030436111794
853,,Peru,Million dollars,2018,47.1,335056497,0.014057330755177089
854,,Guatemala,Million dollars,2018,22.6,335056497,0.0067451311054565226
855,,Costa Rica,Million dollars,2018,38.2,335056497,0.011401062310992884
856,,Rest of world,Million dollars,2018,148.2,335056497,0.04423134645259542
857,,World,Million dollars,2018,760.7,335056497,0.22703633769560957
858,,World (quantity),"1,000 metric tons",2018,407.6,335056497,0.12165112560106542
859,"Dried, prepared or preserved fruit",Mexico,Million dollars,2018,563.3,335056497,0.168120900517861
860,,China ,Million dollars,2018,682.8,335056497,0.2037865273807838
861,,Canada,Million dollars,2018,262.0,335056497,0.07819576768272606
862,,Thailand,Million dollars,2018,330.3,335056497,0.09858038956337564
863,,South Korea,Million dollars,2018,107.4,335056497,0.03205429560734648
864,,Chile,Million dollars,2018,108.2,335056497,0.0322930613101945
865,,Rest of world,Million dollars,2018,1000.1,335056497,0.2984869742728791
866,,World,Million dollars,2018,3054.1,335056497,0.9115179163351667
867,,World (quantity),"1,000 metric tons",2018,1662.0,335056497,0.4960357476667584
868,Fruit juices,Brazil,Million dollars,2018,547.4,335056497,0.16337543217375666
869,,Mexico,Million dollars,2018,445.0,335056497,0.13281342220921027
870,,Turkey,Million dollars,2018,87.7,335056497,0.02617469017471403
871,,Thailand,Million dollars,2018,69.5,335056497,0.020742770434921606
872,,Philippines,Million dollars,2018,25.3,335056497,0.007550965352568585
873,,Canada,Million dollars,2018,59.9,335056497,0.017877582000745386
874,,Argentina,Million dollars,2018,153.9,335056497,0.04593255208538756
875,,China ,Million dollars,2018,390.2,335056497,0.11645797156412102
876,,Rest of world,Million dollars,2018,468.6,335056497,0.13985701044322682
877,,World,Million dollars,2018,2247.5,335056497,0.670782396438652
878,,World (quantity),"1,000 metric tons",2018,8.4,335056497,0.002507039879904194
879,,,,2018,2018.0,335056497,0.6022864854341267
880,Total nuts,Vietnam,Million dollars,2018,1317.6,335056497,0.3932471125906864
881,,Mexico,Million dollars,2018,804.4,335056497,0.2400789142136826
882,,Canada,Million dollars,2018,159.2,335056497,0.04751437486675567
883,,Thailand,Million dollars,2018,120.9,335056497,0.036083466842906795
884,,China ,Million dollars,2018,122.7,335056497,0.03662068967431484
885,,Philippines,Million dollars,2018,110.7,335056497,0.03303920413159456
886,,South Africa,Million dollars,2018,81.5,335056497,0.024324255977641884
887,,India,Million dollars,2018,97.2,335056497,0.02901003289603425
888,,Brazil,Million dollars,2018,79.6,335056497,0.023757187433377836
889,,Rest of world,Million dollars,2018,601.7,335056497,0.17958165425456593
890,,World,Million dollars,2018,3495.5,335056497,1.0432568928815609
891,,World (quantity),"1,000 metric tons",2018,553.8,335056497,0.16528555779654078
892,Tree nuts,Vietnam,Million dollars,2018,1225.9,335056497,0.3658785939017324
